Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
synaptic vesicle cycle (GO:0099504),1/30,0.2582158467438044,0.30596378920737893,0,0,3.4610537370908454,4.686126340024527,SNAP25
negative regulation of cytoskeleton organization (GO:0051494),1/30,0.2582158467438044,0.30596378920737893,0,0,3.4610537370908454,4.686126340024527,FKBP4
positive regulation of endopeptidase activity (GO:0010950),1/30,0.2582158467438044,0.30596378920737893,0,0,3.4610537370908454,4.686126340024527,EFNA1
positive regulation of protein import (GO:1904591),1/30,0.2582158467438044,0.30596378920737893,0,0,3.4610537370908454,4.686126340024527,PIK3R1
positive regulation of small GTPase mediated signal transduction (GO:0051057),1/30,0.2582158467438044,0.30596378920737893,0,0,3.4610537370908454,4.686126340024527,IRS2
regulation of mitotic cell cycle (GO:0007346),3/178,0.2586610296826644,0.3063422214383696,0,0,1.7254505494505494,2.333217798855864,CAV2;PLK1;CDC25B
cell-matrix adhesion (GO:0007160),2/100,0.26052108658368917,0.3082453089559199,0,0,2.0516451478550604,2.75960936414797,COL17A1;SORBS1
positive regulation of translation (GO:0045727),2/100,0.26052108658368917,0.3082453089559199,0,0,2.0516451478550604,2.75960936414797,BCL3;VIM
positive regulation of cell cycle process (GO:0090068),2/101,0.264190301111838,0.312398184983201,0,0,2.030818387961245,2.7031931083070115,MAP3K20;CDC25B
proteoglycan biosynthetic process (GO:0030166),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,BMPR1B
cardiac muscle cell action potential involved in contraction (GO:0086002),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,ANK2
embryonic skeletal system morphogenesis (GO:0048704),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,TGFBR2
triglyceride homeostasis (GO:0070328),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,LPL
negative regulation of DNA binding (GO:0043392),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,JUN
negative regulation of osteoblast differentiation (GO:0045668),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,PPARG
negative regulation of response to DNA damage stimulus (GO:2001021),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,CXCL12
phospholipid translocation (GO:0045332),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,ABCA1
positive regulation of RNA splicing (GO:0033120),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,PIK3R1
positive regulation of ubiquitin-protein transferase activity (GO:0051443),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,PLK1
protein acetylation (GO:0006473),1/31,0.2655705309713454,0.312398184983201,0,0,3.3455160744500847,4.435735523700054,FOXO1
cell junction assembly (GO:0034329),2/102,0.26785970560933436,0.3146350135835645,0,0,2.010408163265306,2.6482944335340326,CDH5;PARD6B
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),2/102,0.26785970560933436,0.3146350135835645,0,0,2.010408163265306,2.6482944335340326,PLK1;ELOB
regulation of protein catabolic process (GO:0042176),2/102,0.26785970560933436,0.3146350135835645,0,0,2.010408163265306,2.6482944335340326,FOXO1;EGFR
activation of phospholipase C activity (GO:0007202),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,EGFR
aortic valve morphogenesis (GO:0003180),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,EFNA1
B cell proliferation (GO:0042100),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,MEF2C
regulation of cell morphogenesis (GO:0022604),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,SH3D19
regulation of chemotaxis (GO:0050920),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,CXCR4
cardiac muscle tissue morphogenesis (GO:0055008),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,S1PR1
regulation of dendritic spine morphogenesis (GO:0061001),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,EFNA1
DNA damage checkpoint signaling (GO:0000077),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,MAP3K20
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,EZR
gene silencing by miRNA (GO:0035195),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,ZFP36
membrane depolarization (GO:0051899),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,CAV1
negative regulation of developmental growth (GO:0048640),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,FGFR3
peptidyl-proline modification (GO:0018208),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,FKBP4
positive regulation of interleukin-10 production (GO:0032733),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,TLR4
positive regulation of lamellipodium organization (GO:1902745),1/32,0.27285265908571066,0.3181974257057976,0,0,3.2374324545603406,4.2048528330153285,PIK3R1
regulation of interleukin-17 production (GO:0032660),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,TLR4
regulation of neurotransmitter secretion (GO:0046928),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,MEF2C
signal transduction by p53 class mediator (GO:0072331),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,BCL3
lytic vacuole organization (GO:0080171),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,ABCA1
mitotic G2 DNA damage checkpoint signaling (GO:0007095),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,PLK1
positive regulation of cytokine production involved in immune response (GO:0002720),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,KIT
positive regulation of organelle organization (GO:0010638),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,ANXA1
positive regulation of telomere maintenance via telomerase (GO:0032212),1/33,0.2800629433371513,0.32535938312307416,0,0,3.1361040609137056,3.9914479157798444,CCT3
protein processing (GO:0016485),2/106,0.2825320973506965,0.32791499382695233,0,0,1.9326923076923077,2.4428517913246384,MMP14;MME
regulation of cell cycle process (GO:0010564),2/106,0.2825320973506965,0.32791499382695233,0,0,1.9326923076923077,2.4428517913246384,CAV2;PLK1
regulation of activated T cell proliferation (GO:0046006),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,FADD
regulation of amyloid-beta formation (GO:1902003),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,EFNA1
B cell receptor signaling pathway (GO:0050853),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,MEF2C
regulation of glucose metabolic process (GO:0010906),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,IRS2
regulation of keratinocyte differentiation (GO:0045616),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,ZFP36
regulation of lamellipodium assembly (GO:0010591),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,PIK3R1
regulation of myoblast differentiation (GO:0045661),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,MEF2C
female gamete generation (GO:0007292),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,MDK
sister chromatid segregation (GO:0000819),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,PLK1
synaptic vesicle recycling (GO:0036465),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,SNCG
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,FADD
negative regulation of mitochondrion organization (GO:0010823),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,HGF
phosphatidylinositol 3-kinase signaling (GO:0014065),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,PIK3R1
positive regulation of DNA binding (GO:0043388),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,PPARG
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,AGR2
positive regulation of telomerase activity (GO:0051973),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,KLF4
protein insertion into membrane (GO:0051205),1/34,0.28720208890875654,0.3306558328571263,0,0,3.040916782033533,3.7937540211642773,EGFR
lipid transport (GO:0006869),2/109,0.29352136266913165,0.3371997100120408,0,0,1.8782185771504865,2.3023294533217498,ABCA1;CD36
regulation of mitotic spindle organization (GO:0060236),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,PLK1
regulation of muscle cell differentiation (GO:0051147),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,MEF2C
regulation of postsynaptic membrane potential (GO:0060078),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,MEF2C
regulation of T cell receptor signaling pathway (GO:0050856),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,EZR
response to exogenous dsRNA (GO:0043330),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,CAV1
negative regulation of epithelial cell migration (GO:0010633),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,DCN
negative regulation of neurogenesis (GO:0050768),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,CCL11
negative regulation of organelle assembly (GO:1902116),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,YAP1
negative regulation of Ras protein signal transduction (GO:0046580),1/35,0.2942707941583518,0.3371997100120408,0,0,2.9513287548521947,3.610227263492937,MET
regulation of Wnt signaling pathway (GO:0030111),2/111,0.3008355225828406,0.3413642823260924,0,0,1.843568620108594,2.214479140840955,LRP1;ESR1
aortic valve development (GO:0003176),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,EFNA1
axonal transport (GO:0098930),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,DST
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,CDH5
regulation of defense response to virus by host (GO:0050691),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,STAT1
regulation of mRNA processing (GO:0050684),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,QKI
regulation of osteoclast differentiation (GO:0045670),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TLR4
embryonic limb morphogenesis (GO:0030326),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,MAP3K20
regulation of protein import into nucleus (GO:0042306),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,PIK3R1
regulation of receptor internalization (GO:0002090),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,ARF1
establishment of protein localization to plasma membrane (GO:0061951),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,SPTBN1
regulation of sodium ion transport (GO:0002028),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,PER1
retina homeostasis (GO:0001895),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TF
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,BCL3
macrophage activation (GO:0042116),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TLR4
membrane assembly (GO:0071709),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,SPTBN1
transferrin transport (GO:0033572),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TF
transition metal ion transport (GO:0000041),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TF
negative regulation of toll-like receptor signaling pathway (GO:0034122),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TLR4
positive regulation of innate immune response (GO:0045089),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,FADD
positive regulation of interferon-beta production (GO:0032728),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,TLR4
positive regulation of myeloid leukocyte differentiation (GO:0002763),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,FADD
positive regulation of T cell mediated immunity (GO:0002711),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,FADD
positive regulation of telomere maintenance via telomere lengthening (GO:1904358),1/36,0.30126975060319205,0.3413642823260924,0,0,2.8668600435097895,3.439513141639341,CCT3
regulation of macroautophagy (GO:0016241),2/112,0.30448807384619386,0.34469012543723015,0,0,1.8267161410018553,2.172190833436246,KDR;DCN
phosphatidylinositol metabolic process (GO:0046488),2/112,0.30448807384619386,0.34469012543723015,0,0,1.8267161410018553,2.172190833436246,ARF1;PIK3R1
positive regulation of cytokinesis (GO:0032467),1/37,0.30819964303812986,0.34872961468301406,0,0,2.7870840383530737,3.2804188561600878,CDC25B
connective tissue development (GO:0061448),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,ZBTB16
regulation of phosphoprotein phosphatase activity (GO:0043666),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,PPP1R15A
lymphocyte proliferation (GO:0046651),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,MEF2C
lysosome organization (GO:0007040),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,ABCA1
ventricular septum development (GO:0003281),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,TGFBR2
mRNA destabilization (GO:0061157),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,ZFP36
positive regulation of cell development (GO:0010720),1/38,0.3150611495175608,0.35525202181909,0,0,2.7116202496913155,3.131890295718747,MME
endomembrane system organization (GO:0010256),3/199,0.31513115693192373,0.35525202181909,0,0,1.5389324960753532,1.7771074700111746,CAV2;SPTBN1;SYNE1
positive regulation of protein metabolic process (GO:0051247),2/115,0.31542408657502663,0.35541770051373894,0,0,1.777948347480585,2.051463012390042,KLF4;FOXO1
regulation of cellular macromolecule biosynthetic process (GO:2000112),6/468,0.3188691153588695,0.359133346854231,0,0,1.3081709956709957,1.4952061643523646,MEF2C;EFEMP1;MAGED1;CALR;NR3C1;ESR1
regulation of intracellular transport (GO:0032386),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,CRYAB
DNA integrity checkpoint signaling (GO:0031570),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,MAP3K20
regulation of peptidyl-threonine phosphorylation (GO:0010799),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,PLK1
regulation of protein targeting to mitochondrion (GO:1903214),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,SREBF1
regulation of T cell differentiation (GO:0045580),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,MDK
regulation of viral entry into host cell (GO:0046596),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,GSN
membrane protein proteolysis (GO:0033619),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,PRTN3
negative regulation of secretion by cell (GO:1903531),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,ANXA1
protein acylation (GO:0043543),1/39,0.32185494148715865,0.36099345118435344,0,0,2.6401282393801764,2.992992802977873,FOXO1
positive regulation of cell projection organization (GO:0031346),2/117,0.32269390934390657,0.3617678035232102,0,0,1.7468500443655723,1.9757765841265966,FZD4;MDK
bone development (GO:0060348),1/40,0.32858168380858743,0.36752246213776313,0,0,2.57230248600807,2.8628950220174127,FGFR3
synaptic vesicle exocytosis (GO:0016079),1/40,0.32858168380858743,0.36752246213776313,0,0,2.57230248600807,2.8628950220174127,SNAP25
negative regulation of cell-substrate adhesion (GO:0010812),1/40,0.32858168380858743,0.36752246213776313,0,0,2.57230248600807,2.8628950220174127,FZD4
negative regulation of ERBB signaling pathway (GO:1901185),1/40,0.32858168380858743,0.36752246213776313,0,0,2.57230248600807,2.8628950220174127,EGFR
negative regulation of protein kinase B signaling (GO:0051898),1/40,0.32858168380858743,0.36752246213776313,0,0,2.57230248600807,2.8628950220174127,CIB1
regulation of release of cytochrome c from mitochondria (GO:0090199),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,HGF
regulation of viral transcription (GO:0046782),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,ZFP36
heart contraction (GO:0060047),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,DMD
hexose metabolic process (GO:0019318),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,IRS2
import into cell (GO:0098657),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,SNAP25
JNK cascade (GO:0007254),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,ARHGEF6
negative regulation of cell-cell adhesion (GO:0022408),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,KLF4
positive regulation of TOR signaling (GO:0032008),1/41,0.3352420349621892,0.373599247200426,0,0,2.5078680203045685,2.7408552681952725,LEP
potassium ion transport (GO:0006813),2/122,0.3407799726633541,0.37921286341605054,0,0,1.6736394557823129,1.8017034204344426,PKD2;AQP1
calcium ion transmembrane import into cytosol (GO:0097553),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,PKD2
regulation of DNA recombination (GO:0000018),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,PPP4C
regulation of double-strand break repair (GO:2000779),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,PPP4C
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,FADD
determination of left/right symmetry (GO:0007368),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,PKD2
regulation of nervous system development (GO:0051960),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,YAP1
histone H3 acetylation (GO:0043966),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,PER1
skeletal system morphogenesis (GO:0048705),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,FGFR3
translesion synthesis (GO:0019985),1/42,0.3418366468986575,0.37921286341605054,0,0,2.4465766992695306,2.626209979517433,UBE2L6
defense response to symbiont (GO:0140546),2/124,0.34797376771407956,0.38505293333343543,0,0,1.6460354633656742,1.737601423997908,STAT1;FADD
development of primary male sexual characteristics (GO:0046546),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,KIT
DNA synthesis involved in DNA repair (GO:0000731),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,UBE2L6
signal release from synapse (GO:0099643),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,SNAP25
male gonad development (GO:0008584),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,KIT
myofibril assembly (GO:0030239),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,KRT19
positive regulation of leukocyte mediated cytotoxicity (GO:0001912),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,FADD
positive regulation of neuron differentiation (GO:0045666),1/43,0.3483661651472519,0.38505293333343543,0,0,2.3882040125694948,2.518363886481836,MEF2C
antibacterial humoral response (GO:0019731),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,TF
cation transmembrane transport (GO:0098655),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,PKD2
embryonic organ morphogenesis (GO:0048562),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,EFEMP1
metal ion homeostasis (GO:0055065),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,CAV1
mRNA catabolic process (GO:0006402),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,ZFP36
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,EGFR
neurotransmitter secretion (GO:0007269),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,SNAP25
positive regulation of cell division (GO:0051781),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,CDC25B
positive regulation of mRNA catabolic process (GO:0061014),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,ZFP36
positive regulation of stress fiber assembly (GO:0051496),1/44,0.3548312291114732,0.3904265896459273,0,0,2.3325463345531814,2.4167816118314542,NRP1
negative regulation of cell growth (GO:0030308),2/126,0.35514153137614557,0.39059152163546274,0,0,1.619321922317314,1.6763850278346477,BCL6;FHL1
chemical synaptic transmission (GO:0007268),4/306,0.35941425003470145,0.3951122793835206,0,0,1.3313306479142486,1.362323567295407,RPS6KA3;SNAP25;PRKAR2B;SNCG
action potential (GO:0001508),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,DMD
regulation of DNA repair (GO:0006282),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,EGFR
chromosome condensation (GO:0030261),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,PLK1
microtubule bundle formation (GO:0001578),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,PLK1
mitotic G2/M transition checkpoint (GO:0044818),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,PLK1
neural crest cell development (GO:0014032),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,SOX10
positive regulation of nervous system development (GO:0051962),1/45,0.36123247173310896,0.39586006690824493,0,0,2.279418550992155,2.320980470207381,MME
regulation of double-strand break repair via homologous recombination (GO:0010569),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,PPP4C
regulation of fibroblast proliferation (GO:0048145),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,AQP1
erythrocyte differentiation (GO:0030218),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,KIT
establishment of protein localization to extracellular region (GO:0035592),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,ABCA1
regulation of telomerase activity (GO:0051972),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,KLF4
interleukin-12-mediated signaling pathway (GO:0035722),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,ARF1
postreplication repair (GO:0006301),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,UBE2L6
posttranscriptional regulation of gene expression (GO:0010608),1/46,0.3675705199058439,0.40136063496445284,0,0,2.228652002256063,2.2305242656976114,PER1
regulation of cellular metabolic process (GO:0031323),1/47,0.3738459943589709,0.4074820932247512,0,0,2.1800926947693666,2.145017938066358,ARF1
regulation of synapse assembly (GO:0051963),1/47,0.3738459943589709,0.4074820932247512,0,0,2.1800926947693666,2.145017938066358,MEF2C
histone deacetylation (GO:0016575),1/47,0.3738459943589709,0.4074820932247512,0,0,2.1800926947693666,2.145017938066358,PER1
positive regulation of cell-cell adhesion (GO:0022409),1/47,0.3738459943589709,0.4074820932247512,0,0,2.1800926947693666,2.145017938066358,MDK
cellular response to alcohol (GO:0097306),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,GNG2
regulation of interleukin-10 production (GO:0032653),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,TLR4
regulation of mitochondrion organization (GO:0010821),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,SREBF1
regulation of protein metabolic process (GO:0051246),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,KLF4
Golgi to plasma membrane transport (GO:0006893),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,SPTBN1
histone H4 acetylation (GO:0043967),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,PER1
negative regulation of mitotic cell cycle (GO:0045930),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,BCL6
nucleus organization (GO:0006997),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,SYNE1
positive regulation of DNA repair (GO:0045739),1/48,0.3800595097723944,0.41259246825491763,0,0,2.133599740792742,2.064102922116796,EGFR
adherens junction organization (GO:0034332),1/49,0.3862116748146341,0.418338713600371,0,0,2.0890439932318103,1.9874531142481775,CDH5
regulation of cellular protein metabolic process (GO:0032268),1/49,0.3862116748146341,0.418338713600371,0,0,2.0890439932318103,1.9874531142481775,KLF4
RNA catabolic process (GO:0006401),1/49,0.3862116748146341,0.418338713600371,0,0,2.0890439932318103,1.9874531142481775,ZFP36
secondary alcohol metabolic process (GO:1902652),1/49,0.3862116748146341,0.418338713600371,0,0,2.0890439932318103,1.9874531142481775,ABCA1
negative regulation of catabolic process (GO:0009895),1/49,0.3862116748146341,0.418338713600371,0,0,2.0890439932318103,1.9874531142481775,EGFR
negative regulation of inflammatory response to antigenic stimulus (GO:0002862),2/136,0.3905308761822869,0.4228291167202617,0,0,1.4977155041120926,1.4082243735012472,GNG2;PRKAR2B
actin polymerization or depolymerization (GO:0008154),1/50,0.39230309216925463,0.4241820734600955,0,0,2.0463068476121413,1.914771355908193,GSN
regulation of cellular component movement (GO:0051270),1/50,0.39230309216925463,0.4241820734600955,0,0,2.0463068476121413,1.914771355908193,EGFR
