Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
spinal cord development (GO:0021510),1/13,0.25368283402250574,0.3318814197115929,0,0,3.6679804804804803,5.031260535914632,PKD2
triglyceride-rich lipoprotein particle remodeling (GO:0034370),1/13,0.25368283402250574,0.3318814197115929,0,0,3.6679804804804803,5.031260535914632,APOB
positive regulation of Wnt signaling pathway (GO:0030177),5/153,0.25489842664402645,0.3333437597862019,0,0,1.4900952088452089,2.036796448725795,COL1A1;BMP2;TERT;CAV1;RUVBL1
mitotic spindle assembly (GO:0090307),2/44,0.2563944613724748,0.3349146509610556,0,0,2.09749543158121,2.8547713137472432,RACGAP1;PRC1
mRNA catabolic process (GO:0006402),2/44,0.2563944613724748,0.3349146509610556,0,0,2.09749543158121,2.8547713137472432,ZFP36;EXOSC4
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),2/44,0.2563944613724748,0.3349146509610556,0,0,2.09749543158121,2.8547713137472432,CBLC;SPRY2
regulation of cellular response to heat (GO:1900034),3/79,0.25720865651483926,0.3357208354663241,0,0,1.7396106215765659,2.36216095260834,MAPKAPK2;FKBP4;CRYAB
regulation of ion transport (GO:0043269),3/79,0.25720865651483926,0.3357208354663241,0,0,1.7396106215765659,2.36216095260834,PRKN;SYT9;SYT7
tumor necrosis factor-mediated signaling pathway (GO:0033209),4/116,0.2585489978141428,0.3373411120025263,0,0,1.5745869776482022,2.1298966557448797,STAT1;LTA;TNFSF11;TNFRSF4
regulation of NIK/NF-kappaB signaling (GO:1901222),3/80,0.2632194498035177,0.34330343854970846,0,0,1.7169301286948346,2.29170199443035,BCL3;CCL19;EZR
action potential (GO:0001508),2/45,0.26468105323901947,0.3446820899650663,0,0,2.048611475668014,2.723075320784557,DMD;SCN4A
neural crest cell development (GO:0014032),2/45,0.26468105323901947,0.3446820899650663,0,0,2.048611475668014,2.723075320784557,SEMA3F;SOX10
positive regulation of Notch signaling pathway (GO:0045747),2/45,0.26468105323901947,0.3446820899650663,0,0,2.048611475668014,2.723075320784557,YAP1;MAML2
regulation of DNA repair (GO:0006282),2/45,0.26468105323901947,0.3446820899650663,0,0,2.048611475668014,2.723075320784557,H2AX;BRCA1
protein localization to membrane (GO:0072657),6/195,0.26797112642993515,0.34591797302864613,0,0,1.4004411179809813,1.8442073557685368,RAB3A;DLG2;CAV1;CAPN3;EZR;RAMP1
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),3/81,0.2692475742783438,0.34591797302864613,0,0,1.694831186912635,2.2238286291226292,NGFR;PPARG;FADD
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),3/81,0.2692475742783438,0.34591797302864613,0,0,1.694831186912635,2.2238286291226292,IL6;CCL19;FADD
antigen processing and presentation of endogenous peptide antigen (GO:0002483),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TAP1
cAMP metabolic process (GO:0046058),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,ADCY5
carbohydrate transport (GO:0008643),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,AQP1
cardiac left ventricle morphogenesis (GO:0003214),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TGFBR2
cardiolipin metabolic process (GO:0032048),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PLA2G4A
cell junction maintenance (GO:0034331),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PRTN3
dicarboxylic acid catabolic process (GO:0043649),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,GAD1
genitalia development (GO:0048806),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,WT1
heart process (GO:0003015),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,ACTC1
immune response-regulating cell surface receptor signaling pathway (GO:0002768),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,KIT
intestinal absorption (GO:0050892),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,CD36
microvillus organization (GO:0032528),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,EZR
monoacylglycerol metabolic process (GO:0046462),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PLA2G4A
myeloid dendritic cell activation (GO:0001773),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TGFBR2
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PTGS2
negative regulation of cell activation (GO:0050866),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PDGFA
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,KLF4
negative regulation of cyclase activity (GO:0031280),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,AKAP5
negative regulation of viral transcription (GO:0032897),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,ZFP36
neuron fate commitment (GO:0048663),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,ASCL1
positive regulation of alpha-beta T cell differentiation (GO:0046638),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TGFBR2
positive regulation of cyclase activity (GO:0031281),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,AKAP5
positive regulation of glycogen biosynthetic process (GO:0045725),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,IRS2
positive regulation of long-term synaptic potentiation (GO:1900273),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,AKAP5
positive regulation of macrophage chemotaxis (GO:0010759),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,MDK
positive regulation of protein-containing complex disassembly (GO:0043243),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,ADRB2
positive regulation of regulatory T cell differentiation (GO:0045591),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,CR1
positive regulation of sodium ion transmembrane transporter activity (GO:2000651),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,DMD
positive regulation of T cell chemotaxis (GO:0010820),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,CCL21
positive regulation of transmembrane transport (GO:0034764),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,C3
pyrimidine nucleoside biosynthetic process (GO:0046134),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TK1
regulation of chromatin organization (GO:1902275),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,MKI67
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,MUC1
regulation of IRE1-mediated unfolded protein response (GO:1903894),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,BAK1
regulation of lamellipodium organization (GO:1902743),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,VIL1
regulation of lipase activity (GO:0060191),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PCSK5
regulation of vasculogenesis (GO:2001212),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,KDR
respiratory electron transport chain (GO:0022904),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,PPARGC1A
secondary palate development (GO:0062009),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,TGFBR2
substrate-dependent cell migration (GO:0006929),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,NRP1
sulfate transport (GO:0008272),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,RACGAP1
T cell differentiation in thymus (GO:0033077),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,FADD
T-helper cell differentiation (GO:0042093),1/14,0.2702991673049544,0.34591797302864613,0,0,3.3856548856548856,4.429201431331101,IL6
interleukin-12-mediated signaling pathway (GO:0035722),2/46,0.2729678339719828,0.34907106122946246,0,0,2.001949517750872,2.5993338864462903,CFL1;LMNB1
vesicle organization (GO:0016050),2/46,0.2729678339719828,0.34907106122946246,0,0,2.001949517750872,2.5993338864462903,CAV2;CAV1
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),4/119,0.27329137197955683,0.3493537118178281,0,0,1.5332741792369122,1.988988957346391,NGFR;PMAIP1;PPARG;FADD
positive regulation of protein ubiquitination (GO:0031398),3/82,0.2752911598449532,0.3516462791422791,0,0,1.6732917120109971,2.1584224486595267,CAV1;FAM107A;BRCA1
"regulation of gene expression, epigenetic (GO:0040029)",3/82,0.2752911598449532,0.3516462791422791,0,0,1.6732917120109971,2.1584224486595267,H4-16;POLR2H;EZH2
organonitrogen compound biosynthetic process (GO:1901566),5/158,0.2760521500673343,0.35235420502976605,0,0,1.441027926322044,1.854841404775253,PLA2G4A;DMD;PRKD1;INHBA;PCSK5
T cell receptor signaling pathway (GO:0050852),5/158,0.2760521500673343,0.35235420502976605,0,0,1.441027926322044,1.854841404775253,TRAT1;CTLA4;GATA3;PAK3;SKAP1
positive regulation of neuron death (GO:1901216),2/47,0.28125070177835076,0.35810414142958613,0,0,1.9573614246300477,2.4829302511431472,EGR1;FOS
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),2/47,0.28125070177835076,0.35810414142958613,0,0,1.9573614246300477,2.4829302511431472,BMP2;INHBA
regulation of cellular metabolic process (GO:0031323),2/47,0.28125070177835076,0.35810414142958613,0,0,1.9573614246300477,2.4829302511431472,PRKN;PPARA
regulation of protein localization to nucleus (GO:1900180),2/47,0.28125070177835076,0.35810414142958613,0,0,1.9573614246300477,2.4829302511431472,YAP1;NGFR
endomembrane system organization (GO:0010256),6/199,0.2831633493938415,0.35810414142958613,0,0,1.3711331688835908,1.7300016925777069,CR1;CAV2;PRKD1;SYP;MAPK15;SYNE1
cellular response to arsenic-containing substance (GO:0071243),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ATF3
cellular response to exogenous dsRNA (GO:0071360),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,CAV1
clathrin coat assembly (GO:0048268),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,NSG2
contractile actin filament bundle assembly (GO:0030038),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,KCTD13
detection of mechanical stimulus involved in sensory perception (GO:0050974),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,KIT
electron transport chain (GO:0022900),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PPARGC1A
engulfment of apoptotic cell (GO:0043652),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,RHOH
establishment of spindle localization (GO:0051293),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,CFL1
fibrinolysis (GO:0042730),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PLAUR
G protein-coupled glutamate receptor signaling pathway (GO:0007216),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,HOMER3
histone H3 deacetylation (GO:0070932),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PER2
icosanoid biosynthetic process (GO:0046456),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PLA2G4A
integrated stress response signaling (GO:0140467),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,CCL2
lipoxygenase pathway (GO:0019372),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PTGS2
macrophage differentiation (GO:0030225),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PARP1
microvillus assembly (GO:0030033),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,EZR
mitotic intra-S DNA damage checkpoint signaling (GO:0031573),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,FANCD2
modulation by host of viral genome replication (GO:0044827),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PRKN
myoblast fusion (GO:0007520),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ADAM12
negative regulation of cellular component movement (GO:0051271),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,GATA3
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PRKN
negative regulation of mRNA processing (GO:0050686),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,BARD1
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,HMGA2
negative regulation of ubiquitin-protein transferase activity (GO:0051444),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,MAD2L1
neurotrophin TRK receptor signaling pathway (GO:0048011),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,NGFR
placenta development (GO:0001890),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PPARG
positive regulation of chromosome organization (GO:2001252),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,FEN1
"positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)",1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PMAIP1
positive regulation of double-strand break repair via homologous recombination (GO:1905168),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,PARP1
positive regulation of exosomal secretion (GO:1903543),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,SDC1
positive regulation of glycogen metabolic process (GO:0070875),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,IRS2
positive regulation of heterotypic cell-cell adhesion (GO:0034116),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,SKAP1
positive regulation of histone H3-K4 methylation (GO:0051571),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,BRCA1
positive regulation of lyase activity (GO:0051349),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,AKAP5
positive regulation of membrane protein ectodomain proteolysis (GO:0051044),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,SH3D19
positive regulation of natural killer cell activation (GO:0032816),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,IL18
"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)",1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ZFP36
positive regulation of osteoclast differentiation (GO:0045672),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,TNFSF11
positive regulation of secretion (GO:0051047),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,AQP1
protein kinase A signaling (GO:0010737),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,EZR
protein localization to cell-cell junction (GO:0150105),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,CDH5
regulation of amyloid fibril formation (GO:1905906),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,CRYAB
regulation of integrin activation (GO:0033623),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,SKAP1
regulation of microglial cell activation (GO:1903978),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,IL6
"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)",1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ZFP36
regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ZFP36
regulation of secretion (GO:0051046),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,SGK1
"regulation of synaptic transmission, GABAergic (GO:0032228)",1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,ADRA1A
regulation of triglyceride biosynthetic process (GO:0010866),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,C3
response to muscle stretch (GO:0035994),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,DMD
stress fiber assembly (GO:0043149),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,KCTD13
T cell proliferation (GO:0042098),1/15,0.28654635964744174,0.35810414142958613,0,0,3.143661518661519,3.929120885513255,TNFRSF4
anaphase-promoting complex-dependent catabolic process (GO:0031145),3/84,0.28741739807076055,0.3587979826465758,0,0,1.6318082788671024,2.0345708247111753,CDC20;AURKA;MAD2L1
nuclear export (GO:0051168),3/84,0.28741739807076055,0.3587979826465758,0,0,1.6318082788671024,2.0345708247111753,EGR2;DDX39A;CALR
vascular transport (GO:0010232),3/84,0.28741739807076055,0.3587979826465758,0,0,1.6318082788671024,2.0345708247111753,LRP1;LEPR;SLC2A4
potassium ion transport (GO:0006813),4/122,0.2881716515455139,0.3596078317345702,0,0,1.494062031592298,1.858910431978657,KCNK15;KCNQ5;PKD2;AQP1
histone H4 acetylation (GO:0043967),2/48,0.28952573656799624,0.3606373209882059,0,0,1.914711944253607,2.3733066811276458,RUVBL1;BRCA2
inositol phosphate metabolic process (GO:0043647),2/48,0.28952573656799624,0.3606373209882059,0,0,1.914711944253607,2.3733066811276458,ITPKA;FGF2
myelination (GO:0042552),2/48,0.28952573656799624,0.3606373209882059,0,0,1.914711944253607,2.3733066811276458,CXCR4;SOX10
regulation of mitochondrion organization (GO:0010821),2/48,0.28952573656799624,0.3606373209882059,0,0,1.914711944253607,2.3733066811276458,PRKN;PPARGC1A
regulation of protein metabolic process (GO:0051246),2/48,0.28952573656799624,0.3606373209882059,0,0,1.914711944253607,2.3733066811276458,PLAUR;KLF4
cellular defense response (GO:0006968),2/49,0.2977891937974547,0.3702537659473643,0,0,1.8738773353825464,2.2699577499506227,TRAT1;CXCR2
regulation of interferon-beta production (GO:0032648),2/49,0.2977891937974547,0.3702537659473643,0,0,1.8738773353825464,2.2699577499506227,IRF7;SIRPA
regulation of stress-activated MAPK cascade (GO:0032872),2/49,0.2977891937974547,0.3702537659473643,0,0,1.8738773353825464,2.2699577499506227,MAPK8IP2;FOXO1
response to unfolded protein (GO:0006986),2/49,0.2977891937974547,0.3702537659473643,0,0,1.8738773353825464,2.2699577499506227,PRKN;BAK1
RNA catabolic process (GO:0006401),2/49,0.2977891937974547,0.3702537659473643,0,0,1.8738773353825464,2.2699577499506227,FEN1;ZFP36
negative regulation of cellular amide metabolic process (GO:0034249),3/86,0.29958386508297846,0.3704853627195568,0,0,1.5923240473205038,1.9193251207394006,BIN1;GZMB;CALR
3'-UTR-mediated mRNA destabilization (GO:0061158),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,ZFP36
basement membrane organization (GO:0071711),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CMA1
digestive tract morphogenesis (GO:0048546),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,SIX2
filopodium assembly (GO:0046847),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,EZR
glutamine family amino acid catabolic process (GO:0009065),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,GAD1
histone H2A acetylation (GO:0043968),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,RUVBL1
motor neuron axon guidance (GO:0008045),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,RHOH
negative regulation of anoikis (GO:2000811),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CAV1
negative regulation of cell-substrate junction organization (GO:0150118),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,FAM107A
negative regulation of focal adhesion assembly (GO:0051895),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,FAM107A
negative regulation of histone modification (GO:0031057),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,BRCA1
negative regulation of immune effector process (GO:0002698),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CR1
negative regulation of lyase activity (GO:0051350),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,AKAP5
negative regulation of platelet activation (GO:0010544),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,PDGFA
negative regulation of telomere maintenance (GO:0032205),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,PARP1
negative regulation of transcription regulatory region DNA binding (GO:2000678),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,PER2
neuron cell-cell adhesion (GO:0007158),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,RET
neutrophil activation (GO:0042119),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CXCR2
nuclear transport (GO:0051169),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,HMGA1
odontogenesis of dentin-containing tooth (GO:0042475),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,BMP2
oligodendrocyte development (GO:0014003),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,SOX10
oogenesis (GO:0048477),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,MDK
positive regulation by host of viral transcription (GO:0043923),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,JUN
positive regulation of collagen biosynthetic process (GO:0032967),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,VIM
positive regulation of endothelial cell apoptotic process (GO:2000353),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CCL2
positive regulation of immunoglobulin mediated immune response (GO:0002891),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,NECTIN2
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,KIT
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CAMK1
regulation of amyloid-beta clearance (GO:1900221),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,LRP1
regulation of cellular carbohydrate metabolic process (GO:0010675),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,PRKN
regulation of chromatin silencing (GO:0031935),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,HMGA1
regulation of ERBB signaling pathway (GO:1901184),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,ERBB2
regulation of establishment of cell polarity (GO:2000114),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CDH5
regulation of hormone secretion (GO:0046883),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,ANXA1
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,CXCL12
regulation of leukocyte activation (GO:0002694),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,PLA2G2A
regulation of monocyte differentiation (GO:0045655),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,IRF7
regulation of phosphate metabolic process (GO:0019220),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,BARD1
regulation of Rac protein signal transduction (GO:0035020),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,SH3BP1
response to organophosphorus (GO:0046683),1/16,0.30243259362846453,0.3704853627195568,0,0,2.933933933933934,3.5086823711820667,STAT1
protein modification by small protein conjugation (GO:0032446),11/409,0.303574951949425,0.3717511448953074,0,0,1.2199650325359517,1.4543529375471418,BARD1;PRKN;EGR2;TRIM63;EPAS1;KCTD13;CBLC;DTX1;ELOB;KLHL3;BRCA1
calcium ion transmembrane transport (GO:0070588),3/87,0.30567786306505973,0.3741918668555041,0,0,1.5732870071105365,1.8646966805652603,PKD2;GRIN2C;GRIN2D
neuron migration (GO:0001764),2/50,0.3060374987409368,0.374363171467736,0,0,1.8347441685477803,2.1724245020989477,NRP1;MEF2C
positive regulation of ion transport (GO:0043270),2/50,0.3060374987409368,0.374363171467736,0,0,1.8347441685477803,2.1724245020989477,NKX2-5;MYLK
protein transport (GO:0015031),10/369,0.3076626831541196,0.37621615507328293,0,0,1.2292126917042872,1.4489360346310207,NGFR;CENPF;RAB3A;LRP1;TXNIP;PPARG;CD36;APOB;RAMP1;STX11
negative regulation of cell growth (GO:0030308),4/126,0.3081791466465136,0.37671252932974114,0,0,1.444779004497974,1.7006118310414957,CDKN2C;CDKN2A;WT1;INHBA
inositol lipid-mediated signaling (GO:0048017),2/51,0.31426724071210965,0.38346679425237007,0,0,1.797208273828719,2.080289370604364,IRS2;EZR
mitotic nuclear membrane organization (GO:0101024),2/51,0.31426724071210965,0.38346679425237007,0,0,1.797208273828719,2.080289370604364,CCNB2;RCC1
mitotic nuclear membrane reassembly (GO:0007084),2/51,0.31426724071210965,0.38346679425237007,0,0,1.797208273828719,2.080289370604364,CCNB2;RCC1
regulation of axonogenesis (GO:0050770),2/51,0.31426724071210965,0.38346679425237007,0,0,1.797208273828719,2.080289370604364,NGFR;PAK3
regulation of interleukin-12 production (GO:0032655),2/51,0.31426724071210965,0.38346679425237007,0,0,1.797208273828719,2.080289370604364,MDK;CCL19
post-Golgi vesicle-mediated transport (GO:0006892),3/89,0.3178790437365256,0.38372085264479017,0,0,1.5365410922866463,1.7610056746746778,RABIF;AP1M2;SH3D19
